"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"73629181","重和企業股份有限公司","臺南市仁德區保安里開發六路17號","4000000","0660820","臺南市仁德區保安里開發六路１７號１樓","259100,254412,254999,","02-AUG-20","","","","",""
"73630862","儀億興業股份有限公司","臺南市仁德區二行里行大街172巷8號","80000000","0670119","臺南市仁德區二行里行大街１７２巷８號１樓","113000,293700,461214,087000","02-AUG-20","","","","",""
"73630928","海權企業有限公司","臺南市仁德區仁愛里大同路3段68號","null","0670322","臺南市仁德區仁愛里大同路３段６８號","283100,464211,,","02-AUG-20","","","","",""
"73631068","佳輝光學股份有限公司","臺南市永康區西勢里富強路1段320巷10號","5000000","0670302","臺南市永康區西勢里富強路１段３２０巷１０號","332100,484311,484314,303099","02-AUG-20","","","","BIG TRUCK,","2019-11-22"
"73632051","亞昌企業有限公司","臺南市永康區鹽行里鹽平街137巷16號","0","0670407","臺南市永康區??行里?平街１３７巷１６號","220999,,,","02-AUG-20","","","","",""
"73632361","福光企業股份有限公司","臺南市仁德區二行里中正西路202巷239號","142000000","0670104","臺南市仁德區二行里中正西路２０２巷２３９號","259100,464320,461515,469999","02-AUG-20","","","","FKG,GOODLOK,FKE KSI,FKE H,FKE,FKL,FK,HP,H,福光,","2019-11-22"
"73635058","大衛龍企業有限公司","臺南市永康區東橋里中正路279巷23號","0","0660830","臺南市永康區東橋里中正路２７９巷２３號","285912,,,","02-AUG-20","","","","","2019-11-22"
"73635304","瑞華實業股份有限公司","臺南市山上區明和里北勢洲88號","90000000","0660705","臺南市山上區明和里北勢洲８８號","130100,339999,464999,","02-AUG-20","","","","",""
"73636280","弘旭顏料股份有限公司","臺南市歸仁區南興里文化街三段405號","10000000","0670921","臺南市歸仁區南興里文化街３段４０５號","192011,,,","02-AUG-20","","","","",""
"73637844","力泰企業有限公司","臺南市歸仁區南興里文化街3段281號","null","0660817","臺南市歸仁區南興里文化街３段２８１號","285912,,,","02-AUG-20","","","","",""
"73640524","惠冠企業股份有限公司","臺南市仁德區仁義里中山路22號","36000000","0671218","臺南市仁德區仁義里中山路２２號１樓","220112,,,","02-AUG-20","","","","彩卉,金絲柔,","2019-11-22"
"73642585","樺欽機械廠有限公司","臺南市永康區尚頂里中正南路238號","0","0680223","臺南市永康區尚頂里中正南路２３８號","292700,760999,,","02-AUG-20","","","","欽樺,HWA CHIN,樺欽,","2019-11-22"
"73644401","允德實業股份有限公司","臺南市仁德區太子里大發路131號","135000000","0670508","臺南市仁德區太子里大發路１３１號","199012,,,","02-AUG-20","","","","JOINT,強而特,","2019-11-22"
"73645422","勇祁企業股份有限公司","臺南市永康區龍潭里中山北路164巷112號","6000000","0680505","臺南市永康區永明里中山北路１６４巷１１２號","220112,,,","02-AUG-20","","","","真善美,SMC,","2019-11-22"
"73646864","大英工藝有限公司","臺南市關廟區下湖里南雄路二段898號","null","0680711","臺南市關廟區下湖里南雄路２段８９８號","681112,,,","02-AUG-20","","","","",""
"73646908","和億製革股份有限公司","臺南市仁德區新田里勝利一街36號1樓","29000000","0670726","臺南市仁德區新田里勝利一街３６號１樓","130100,339999,681112,","02-AUG-20","","","","",""
"73647738","威力電機企業有限公司","臺南市永康區西橋里中山南路59號1樓","0","0680707","臺南市永康區西橋里中山南路５９號１樓","262000,464999,,","02-AUG-20","","","","",""
"73648531","憶林實業股份有限公司","臺南市關廟區深坑里南雄路1段139號","9150000","0671123","臺南市關廟區深坑里南雄路１段１３９號","140915,,,","02-AUG-20","","","","",""
"73652366","昇興熱處理股份有限公司","臺南市永康區尚頂里中正南路306巷20號","28000000","0680612","臺南市永康區尚頂里中正南路３０６巷２０號","254399,259100,,","02-AUG-20","","","","",""
"73654147","東和氣體實業廠股份有限公司","臺南市永康區尚頂里中正南路220巷37號","36750000","0650915","臺南市永康區尚頂里中正南路２２０巷３７號","181099,475112,462099,457112","02-AUG-20","","","","",""
"73656877","志友實業有限公司","臺南市仁德區新田里新田路246號","0","0650921","臺南市仁德區新田里新田路２４６號","220911,220999,,","02-AUG-20","","","","",""
"73656996","百竤股份有限公司","臺南市歸仁區沙崙里二甲35號1樓","20000000","0690425","臺南市歸仁區沙崙里二甲３５號１樓","303099,,,","02-AUG-20","","","","SUPERLEE,BH,SUPER SPORT,百竤,","2019-11-22"
"73659190","登喬實業股份有限公司","臺南市仁德區仁義里義林路156號","12500000","0660624","臺南市仁德區仁義里義林路１５６號","242211,,,","02-AUG-20","","","","",""
"73659446","真福實業股份有限公司","臺南市仁德區保安里開發六路25號","10000000","0680511","臺南市仁德區保安里開發六路２５號","285917,,,","02-AUG-20","","","","CF,","2019-11-22"
"73660984","宏潤交通器材股份有限公司","臺南市仁德區太子里中正路3段523巷156號 ","20000000","0690805","臺南市仁德區太子里中正路三段５２３巷１５６號１樓","312200,239911,259999,210999","02-AUG-20","","","","ICP,MARINE POLAR,宏潤,NPA,D & K,ENTER GENUINE PARTS,NE,","2019-11-22"
"73662168","舜展機械股份有限公司","臺南市永康區王行里中山北路803號","29600000","0690820","臺南市永康區王行里中山北路８０３號","292700,,,","02-AUG-20","","","","舜展,SHUENN JAAN,","2019-11-22"
"73662322","信寶顏料有限公司","臺南市歸仁區南保里民生南街1段63號","null","0690911","臺南市歸仁區南興里民生南街１段６３號１樓","462099,,,","02-AUG-20","","","","石泥,固易黏,SOLOK,二丁泥,JIN YING,家漏福,晶品,D B,鎖漏固,信寶,獅王,KOU LANG,SHINN PAO,紅蘭,鎖漏寶,TWO DING NI,金鷹,D&B,噴漿寶,KINGLION,美耐美,","2019-11-22"
"73662408","建明窯業有限公司","臺南市新市區豐華里豐華38號","0","0680508","臺南市新市區豐華里３８號","232211,681112,,","02-AUG-20","","","","",""
"73663912","駿華開發企業有限公司","臺南市永康區王行里經華路2號","0","0691007","臺南市永康區王行里經華路２號","465311,,,","02-AUG-20","","","","奧斯登,ALSTON,","2019-11-22"
"73665600","順盛製皮廠股份有限公司","臺南市新化區中正路1100號","38800000","0691111","臺南市新化區北勢里中正路１１００號","130900,452000,487113,","02-AUG-20","","","","",""
"73666143","允統塑膠工業股份有限公司","臺南市永康區尚頂路167號","100000000","0691229","臺南市永康區尚頂里尚頂路１６７號","220111,220300,,","02-AUG-20","","","","磚家,WINTON,晶湛,允統,IMAGO,金典,鼎極,登峰,采岩,帝寶,巨匠,","2019-11-22"
"73668260","合宇實業股份有限公司","臺南市永康區王行里環工路48號","29700000","0700114","臺南市永康區王行里環工路４８號","303099,193099,220999,313200","02-AUG-20","","","","E,PROWAY,EBON,KIDI,木奉,","2019-11-22"
"73668661","偉聖紙器工業有限公司","臺南市仁德區太子里長興一街99號","null","0700314","臺南市仁德區太子里長興一街９９號","152099,469999,,","02-AUG-20","","","","WEI SHENG,","2019-11-22"
"73668677","廣東工業有限公司","臺南市永康區東橋里中山南路471巷4號","0","0620202","臺南市永康區東橋里中山南路４７１巷４號","303099,,,","02-AUG-20","","","","",""
"73669444","東明鋁材股份有限公司","臺南市仁德區一甲里太乙路65號","21600000","0691027","臺南市仁德區一甲里太乙路６５號１樓","242311,242312,462099,","02-AUG-20","","","","",""
"73670596","南江企業股份有限公司","臺南市永康區安康里中華路703巷3弄47號1樓","20000000","0700428","臺南市永康區安康里０２１鄰中華路７０３巷３弄４７號１樓","283100,303099,312200,465314","02-AUG-20","","","","",""
"73677654","協順鐵線廠股份有限公司","臺南市歸仁區大廟里保大路三段55巷12號A棟","20000000","0701015","臺南市歸仁區大廟里保大路三段５５巷１２號Ａ棟","259212,242311,252100,252299","02-AUG-20","","","","",""
