"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"22517108","瞬億企業股份有限公司","桃園市龜山區兔坑里茶專1街52號","150000000","0760617","桃園市龜山區兔坑里茶專一街５２號","285111,,,","02-AUG-20","","","","",""
"22518970","華意工業股份有限公司","桃園市桃園區大林里大明街57巷25號","5000000","0760619","桃園市桃園區大林里大明街５７巷２５號","239999,469999,,","02-AUG-20","","","","",""
"22519393","和柏木業有限公司","桃園市蘆竹區吉祥里吉林路93號3樓","0","0760611","桃園市蘆竹區吉祥里吉林路９３號３樓","456211,,,","02-AUG-20","","","","",""
"22520639","燈冠塑膠工業股份有限公司","桃園市龜山區南上里民生北路一段54巷2弄17號1樓","26000000","0760623","桃園市龜山區南上里民生北路１段５４巷２弄１７號１樓","239999,292999,,","02-AUG-20","","","","KEEP FRESH,","2019-11-22"
"22522849","理嘉工業股份有限公司","桃園市蘆竹區富國路三段1076號","80000000","0760623","桃園市蘆竹區蘆竹里富國路３段１０７６號","303011,465311,,","02-AUG-20","","","","理嘉,RICA,","2019-11-22"
"22522876","台灣上村股份有限公司","桃園市大園區內海里民族街7之1號1樓","52768000","0760626","桃園市大園區內海里民族街７－１號１樓","482999,462099,293700,","02-AUG-20","","","","",""
"22558114","欣肯上企業有限公司","桃園市新屋區中華南路二段四六五號","0","0760702","桃園市新屋區埔頂里中華南路２段４６５號","269999,339211,,","02-AUG-20","","","","",""
"22559134","開泰機械股份有限公司","桃園市大園區南港里長發一路240號","6100000","0760706","桃園市大園區南港里長發一路２４０號","293599,,,","02-AUG-20","","","","",""
"22561342","東枬企業股份有限公司","桃園市桃園區龍祥里裕和街27號","50000000","0760710","桃園市桃園區龍祥里４鄰裕和街２７號","259211,670012,,","02-AUG-20","","","","",""
"22561700","鼎格工業有限公司","桃園市觀音區廣興里坑子背1之19號","0","0760411","桃園市觀音區廣興里坑子背１－１９號","184199,681112,,","02-AUG-20","","","","",""
"22563691","九兆金屬工業股份有限公司","桃園市龍潭區烏林里中豐路533巷160號","20000000","0760716","桃園市龍潭區烏林里中豐路５３３巷１６０號","241311,,,","02-AUG-20","","","","",""
"22568014","台昕塑膠工業有限公司","桃園市平鎮區中豐路南勢二段460巷115號","0","0760723","桃園市平鎮區平南里中豐路２段４６０巷１１５號","220999,251211,269999,","02-AUG-20","","","","",""
"22570476","宏驊針織股份有限公司","桃園市楊梅區永平路607巷11號","50000000","0760728","桃園市楊梅區永平里永平路６０７巷１１號","112112,123099,,","02-AUG-20","","","","HORNG HWA,","2019-11-22"
"22570551","桂榮實業有限公司","桃園市大園區田心里大觀路291號之5(1樓)","null","0760727","桃園市大園區田心里大觀路２９１號之５（１樓）","291900,281099,303099,","02-AUG-20","","","","",""
"22572018","綠野資源回收有限公司","桃園市楊梅區上田里和平路169號1樓","null","0760729","桃園市楊梅區上田里和平路１６９號１樓","469199,469999,381114,382112","02-AUG-20","","","","",""
